,Unnamed: 0.1,Unnamed: 0,titulo,subtitulo,primer_parrafo,seccion,all_text
135,,,"Mundial de hockey: Los Leones vs Corea del Sur, por el pase a cuartos",Este lunes a la mañana,"Los Leones buscarán avanzar al cuadro principal del Mundial de hockey de India 2023 este lunes cuando se midan con Corea del Sur por los octavos de final. El ""premio"" para el vencedor será enfrentarse con Países Bajos, hasta ahora el mejor equipo del torneo, en cuartos.",Deportes,"Mundial de hockey: Los Leones vs Corea del Sur, por el pase a cuartos Este lunes a la mañana Los Leones buscarán avanzar al cuadro principal del Mundial de hockey de India 2023 este lunes cuando se midan con Corea del Sur por los octavos de final. El ""premio"" para el vencedor será enfrentarse con Países Bajos, hasta ahora el mejor equipo del torneo, en cuartos."
136,,,Palomita y gol de Lisandro Martínez en el Manchester United,Igual fue derrota sobre la hora ante el imparable Arsenal,"Con una linda palomita dentro del área, el campeón mundial Lisandro Martínez marcó su primer gol en el Manchester United aunque no pudo evitar la derrota 3-2 ante el imparable Arsenal, puntero en soledad de la Premier League tras 20 fechas.",Deportes,"Palomita y gol de Lisandro Martínez en el Manchester United Igual fue derrota sobre la hora ante el imparable Arsenal Con una linda palomita dentro del área, el campeón mundial Lisandro Martínez marcó su primer gol en el Manchester United aunque no pudo evitar la derrota 3-2 ante el imparable Arsenal, puntero en soledad de la Premier League tras 20 fechas."
137,,,"Vuelve el fútbol argentino de Primera, pero ahora con nuevo título del mundo",Radiografía de la Liga Profesional 2023 que se larga este viernes,"El próximo viernes con los partidos Rosario Central-Argentinos Juniors (a las 19:15) y Defensa y Justicia-Huracán y Vélez-Gimnasia (21:30) comenzará el Campeonato de la Liga Profesional, la segunda competencia oficial de las seis que pondrá en juego este año el fútbol argentino. Lo hará rodeada todavía de la formidable ebullición que sigue provocando el título mundial ganado hace 35 días por la Selección Argentina en Qatar.",Deportes,"Vuelve el fútbol argentino de Primera, pero ahora con nuevo título del mundo Radiografía de la Liga Profesional 2023 que se larga este viernes El próximo viernes con los partidos Rosario Central-Argentinos Juniors (a las 19:15) y Defensa y Justicia-Huracán y Vélez-Gimnasia (21:30) comenzará el Campeonato de la Liga Profesional, la segunda competencia oficial de las seis que pondrá en juego este año el fútbol argentino. Lo hará rodeada todavía de la formidable ebullición que sigue provocando el título mundial ganado hace 35 días por la Selección Argentina en Qatar."
138,,,Los Pumas 7s y una espectacular remontada vs All Blacks para ser campeones,"Arrancaron la final 12-0 abajo, en Nueva Zelanda","Los Pumas se consagraron este domingo campeones del Seven jugado en Hamilton, Nueva Zelanda, al vencer nada menos a los All Blacks por 14 a 12 en la final después de una notable remontada.",Deportes,"Los Pumas 7s y una espectacular remontada vs All Blacks para ser campeones Arrancaron la final 12-0 abajo, en Nueva Zelanda Los Pumas se consagraron este domingo campeones del Seven jugado en Hamilton, Nueva Zelanda, al vencer nada menos a los All Blacks por 14 a 12 en la final después de una notable remontada."
139,,,Abierto de Australia: Djokovic busca cuartos; partidazo de Tsitsipas,El serbio va contra de Miñaur este lunes a la mañana,El nueve veces campeón Novak Djokovic buscará su pasaje a los cuartos de final del Abierto de Australia este lunes a la mañana cuando se mida con el local Alex de Miñaur (24º) no antes de las 5 (hora argentina; televisación de ESPN y online en la plataforma Star+).,Deportes,Abierto de Australia: Djokovic busca cuartos; partidazo de Tsitsipas El serbio va contra de Miñaur este lunes a la mañana El nueve veces campeón Novak Djokovic buscará su pasaje a los cuartos de final del Abierto de Australia este lunes a la mañana cuando se mida con el local Alex de Miñaur (24º) no antes de las 5 (hora argentina; televisación de ESPN y online en la plataforma Star+).
140,,,"El Gráfico, la revista que marcó a los argentinos",A cinco años del cierre de la mítica publicación deportiva,"El Gráfico vio la luz en 1919 y concluyó como publicación impresa en enero de 2018. Hace 5 años la revista que educó a generaciones enteras ya no luce más en los puestos de diarios. Ahora reviste como una entidad de pieza de colección, que seguirá latente en la cabeza de lectores memoriosos, y se suma a un archivo histórico que quedará instalado por siempre en las bibliotecas de babel del deporte. ",Deportes,"El Gráfico, la revista que marcó a los argentinos A cinco años del cierre de la mítica publicación deportiva El Gráfico vio la luz en 1919 y concluyó como publicación impresa en enero de 2018. Hace 5 años la revista que educó a generaciones enteras ya no luce más en los puestos de diarios. Ahora reviste como una entidad de pieza de colección, que seguirá latente en la cabeza de lectores memoriosos, y se suma a un archivo histórico que quedará instalado por siempre en las bibliotecas de babel del deporte. "
141,,,Djokovic sigue adelante en Australia pese a sus problemas musculares,El serbio se impuso en tres sets al búlgaro Dimitrov,"Pese a las molestias musculares que sufre, el serbio Novak Djokovic se clasificó este sábado a los octavos de final del Abierto de Australia, primer Grand Slam del año, al vencer al búlgaro Grigor Dimitrov en sets corridos: 7-6 (7), 6-3 y 6-4 tras 3 horas y siete minutos de juego en el Rod Laver Arena.",Deportes,"Djokovic sigue adelante en Australia pese a sus problemas musculares El serbio se impuso en tres sets al búlgaro Dimitrov Pese a las molestias musculares que sufre, el serbio Novak Djokovic se clasificó este sábado a los octavos de final del Abierto de Australia, primer Grand Slam del año, al vencer al búlgaro Grigor Dimitrov en sets corridos: 7-6 (7), 6-3 y 6-4 tras 3 horas y siete minutos de juego en el Rod Laver Arena."
142,,,Los Gladiadores y una nueva caída en el Mundial de handball,La selección argentina cayó 28-22 ante Serbia en Polonia,"El seleccionado argentino masculino de handball, Los Gladiadores, perdió este sábado contra Serbia por 28 a 22 en Katowice, por un partido correspondiente a la segunda ronda del Mundial que se desarrolla en Polonia y Suecia.Los Gladiadores, que habían caído ante Alemania por 39 a 19 en su primera presentación en la ""Main Round"" y ya no tenían chances de clasificarse a los cuartos de final, tampoco pudieron hoy contra los serbios aunque en un encuentro más parejo (la primera mitad terminó 12-10).",Deportes,"Los Gladiadores y una nueva caída en el Mundial de handball La selección argentina cayó 28-22 ante Serbia en Polonia El seleccionado argentino masculino de handball, Los Gladiadores, perdió este sábado contra Serbia por 28 a 22 en Katowice, por un partido correspondiente a la segunda ronda del Mundial que se desarrolla en Polonia y Suecia.Los Gladiadores, que habían caído ante Alemania por 39 a 19 en su primera presentación en la ""Main Round"" y ya no tenían chances de clasificarse a los cuartos de final, tampoco pudieron hoy contra los serbios aunque en un encuentro más parejo (la primera mitad terminó 12-10)."
143,,,"Premier League: Aston Villa de ""Dibu"" Martínez batió a Southampton  ","Igualaron Liverpool y Chelsea; este domingo, el líder Arsenal recibe a Manchester United","Con un tanto de Ollie Watkins, el Aston Villa de Emiliano ""Dibu"" Martínez consiguió una importante victoria 1-0  como visitante ante Southampton, en la continuidad de la fecha 21 de la Premier League.",Deportes,"Premier League: Aston Villa de ""Dibu"" Martínez batió a Southampton   Igualaron Liverpool y Chelsea; este domingo, el líder Arsenal recibe a Manchester United Con un tanto de Ollie Watkins, el Aston Villa de Emiliano ""Dibu"" Martínez consiguió una importante victoria 1-0  como visitante ante Southampton, en la continuidad de la fecha 21 de la Premier League."
144,,,"Serie A de Italia: Napoli, con Gio Simeone, ganó y se afirma arriba",El líder del Calcio amplió a 12 puntos su ventaja sobre su escolta Milan,"Napoli, líder de la Serie A de Italia, con el ingreso del delantero Giovanni Simeone en el segundo tiempo, derrotó 2-0 este sábado a Salernitana de visitante y amplió a doce puntos su ventaja sobre el escolta Milan, por la fecha 19.",Deportes,"Serie A de Italia: Napoli, con Gio Simeone, ganó y se afirma arriba El líder del Calcio amplió a 12 puntos su ventaja sobre su escolta Milan Napoli, líder de la Serie A de Italia, con el ingreso del delantero Giovanni Simeone en el segundo tiempo, derrotó 2-0 este sábado a Salernitana de visitante y amplió a doce puntos su ventaja sobre el escolta Milan, por la fecha 19."
145,,,Sudamericano Sub-20: Argentina arrancó con mal pie ante Paraguay,El equipo de Mascherano debutó con derrota 2-1 luego de tener fecha libre,"El seleccionado argentino Sub-20 cayó 2-1 contra Paraguay en su partido debut en el XXX Campeonato Sudamericano Sub 20, que se desarrolla en Colombia con cuatro plazas para el Mundial de Indonesia de este año y tres para los Panamericanos de Chile 2023.",Deportes,"Sudamericano Sub-20: Argentina arrancó con mal pie ante Paraguay El equipo de Mascherano debutó con derrota 2-1 luego de tener fecha libre El seleccionado argentino Sub-20 cayó 2-1 contra Paraguay en su partido debut en el XXX Campeonato Sudamericano Sub 20, que se desarrolla en Colombia con cuatro plazas para el Mundial de Indonesia de este año y tres para los Panamericanos de Chile 2023."
146,,,Liga de España: Atlético Madrid goleó y avanzó al cuarto puesto,"El equipo del ""Cholo"" Simeone tuvo a los mundialistas Molina, De Paul y Angel Correa","Atlético Madrid, con campeones del mundo Nahuel Molina, Angel Correa y Rodrigo De Paul, goleó 3-0 este sábado a Valladolid de local y subió al cuarto lugar de la Liga de España, en la continuidad de la fecha 18 del certamen.",Deportes,"Liga de España: Atlético Madrid goleó y avanzó al cuarto puesto El equipo del ""Cholo"" Simeone tuvo a los mundialistas Molina, De Paul y Angel Correa Atlético Madrid, con campeones del mundo Nahuel Molina, Angel Correa y Rodrigo De Paul, goleó 3-0 este sábado a Valladolid de local y subió al cuarto lugar de la Liga de España, en la continuidad de la fecha 18 del certamen."
147,,,"La ilusión del Sudamericano, en las manos de Mascherano",La Sub-20 debuta este sábado ante Paraguay a las 18,"Habrá memoriosas y memoriosos que aún lo recuerden con nitidez. Y habrá quienes, más jóvenes, de esa nueva camada generacional que se enamoró del fútbol de la mano de la Scaloneta, ni siquiera vivían cuando aquello ocurrió. De un modo u otro, vale la pena recordar aquel 12 de diciembre de 2003, del que este 2023 se cumplirán 20 años, cuando un cabezazo del pequeño gigante Javier Mascherano en el área rival alcanzó la red para igualar un dificilísimo partido por el Mundial Sub-20 en Emiratos Árabes Unidos, que terminó en victoria solo posible por su hazaña y por el gol de oro -cuando aún existían- con que Fernando Cavenaghi terminó de eliminar por 2 a 1 a Estados Unidos de aquella cita mundialista. ",Deportes,"La ilusión del Sudamericano, en las manos de Mascherano La Sub-20 debuta este sábado ante Paraguay a las 18 Habrá memoriosas y memoriosos que aún lo recuerden con nitidez. Y habrá quienes, más jóvenes, de esa nueva camada generacional que se enamoró del fútbol de la mano de la Scaloneta, ni siquiera vivían cuando aquello ocurrió. De un modo u otro, vale la pena recordar aquel 12 de diciembre de 2003, del que este 2023 se cumplirán 20 años, cuando un cabezazo del pequeño gigante Javier Mascherano en el área rival alcanzó la red para igualar un dificilísimo partido por el Mundial Sub-20 en Emiratos Árabes Unidos, que terminó en victoria solo posible por su hazaña y por el gol de oro -cuando aún existían- con que Fernando Cavenaghi terminó de eliminar por 2 a 1 a Estados Unidos de aquella cita mundialista. "
